url,category,indicator,country,country_code,data_points,latest_year,collected_at
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=ARG,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Argentina,ARG,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=COL,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Colombia,COL,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=CHL,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Chile,CHL,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SAU,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Saudi Arabia,SAU,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=ARE,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),United Arab Emirates,ARE,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=TUR,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Turkiye,TUR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),methodology,,0,,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=USA,indicator_NY.GNP.MKTP.CD,GNI (current US$),United States,USA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=GBR,indicator_NY.GNP.MKTP.CD,GNI (current US$),United Kingdom,GBR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=FRA,indicator_NY.GNP.MKTP.CD,GNI (current US$),France,FRA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=DEU,indicator_NY.GNP.MKTP.CD,GNI (current US$),Germany,DEU,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=JPN,indicator_NY.GNP.MKTP.CD,GNI (current US$),Japan,JPN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=CAN,indicator_NY.GNP.MKTP.CD,GNI (current US$),Canada,CAN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=ITA,indicator_NY.GNP.MKTP.CD,GNI (current US$),Italy,ITA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=CHN,indicator_NY.GNP.MKTP.CD,GNI (current US$),China,CHN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=IND,indicator_NY.GNP.MKTP.CD,GNI (current US$),India,IND,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=BRA,indicator_NY.GNP.MKTP.CD,GNI (current US$),Brazil,BRA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=RUS,indicator_NY.GNP.MKTP.CD,GNI (current US$),Russian Federation,RUS,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GNP.MKTP.CD?locations=ZAF,indicator_NY.GNP.MKTP.CD,GNI (current US$),South Africa,ZAF,24,2023,2026-03-06T12:49:38.014457
